,chart_position,track,artist,streams,url
841157,198,Ik Leef Niet Meer Voor Jou,Marco Borsato,165754,https://open.spotify.com/track/45I37gu7jG5JsXyqYm4YDT
841158,199,SLIDE,Caza,165405,https://open.spotify.com/track/0cvgns9yWdycXStdjLzoZT
841244,85,Linkerbaan,Bizzey,298713,https://open.spotify.com/track/3SzF2zWigAGbvYdEGW5X9h
841260,101,Seh Mami,Bizzey,261281,https://open.spotify.com/track/4UgS4ONfAzNB7jmmaNzSUV
841277,118,Hart,Bizzey,239245,https://open.spotify.com/track/4kYtq5Fc3VxkFQefPf8F1N
841293,134,Op De Vlucht,Bizzey,219699,https://open.spotify.com/track/4tUcDklnDSXhEhfeBBdHee
841323,164,Voel Dat Je Leeft,Bizzey,195240,https://open.spotify.com/track/5YVLaidxoCRm1ZtS5bh2mR
841326,167,IJs,Murda,191465,https://open.spotify.com/track/5OkZstoIc19m7XS502TBIi
841334,175,ONE CHICA,Chip Charlez,186646,https://open.spotify.com/track/4IWG02sWH5XXm6yFmhGxXS
841344,185,Dat Is Mijn Kind Niet,Frenna,178539,https://open.spotify.com/track/1m0Z1ImWdGDSuS6RvF9qsa
841351,192,Let Op Jezelf,MocroManiac,174248,https://open.spotify.com/track/6dtDLdy1WxloGl4MseK2Qc
841352,193,Tido,Bizzey,171610,https://open.spotify.com/track/2WQGWtOpnSkEyd46FUoJft
841358,199,Come My Way,Tabitha,167706,https://open.spotify.com/track/5wo3Opxvcc5SsszgmwV9Lh
841461,102,BERNIE MAC,CHO,262705,https://open.spotify.com/track/1jmoJckHTtZS6ytbeneO6R
841482,123,ABC,Bokke8,240460,https://open.spotify.com/track/3HJLMFGytRhtc42dFHaBKm
841487,128,ALLEBEI,CHO,236176,https://open.spotify.com/track/7LZl7y57WGaURAqMcqDHk5
841513,154,Lempte,Sevn Alias,202035,https://open.spotify.com/track/3zWLuusd461iytXnQWM2Mh
841518,159,1OAK Party,Bokke8,199308,https://open.spotify.com/track/30Qm83rjvH7nwvN5TEauLe
841520,161,Vlezig,Zoë-Jadha,196933,https://open.spotify.com/track/5a2pvJvqtnU0HCdFCbKfFD
841524,165,1 KANS,CHO,192140,https://open.spotify.com/track/373xWOgZg8dqc2eVQBhcIO
841536,177,Zielige Gozer,Kevin,185483,https://open.spotify.com/track/6wo0agNyGQgpmMQe1lcBL9
841547,188,FUCK IT UP,CHO,178761,https://open.spotify.com/track/7CM8TSk5Czqq61EQkXJBBN
841551,192,Coco,Jayh,177186,https://open.spotify.com/track/4e6AWi2Bwd3Sv2cPVzhO7N
841554,195,24 uur,Kevin,175257,https://open.spotify.com/track/3pHn43rHM9XotC3CNMq2dH
841557,198,fallin',Idaly,173184,https://open.spotify.com/track/7dzeJHnEApWzQwm0akBxye
841558,199,Allang Al Niet Meer,Boef,172127,https://open.spotify.com/track/0swDm00DqCRinE11XvLSey
841682,123,Glas,Diaz & Bruno,233395,https://open.spotify.com/track/1fDS2Xh4zeDzPuqMBxbjFm
841697,138,Baila Mami,Bizzey,214531,https://open.spotify.com/track/7Bixs3OlLXzXhhgRbyfhUh
841707,148,Voorzichtig,Poke,207738,https://open.spotify.com/track/2TeOZuWhRrTdovEGP3CmrQ
841730,171,wine slow - remix,Idaly,183590,https://open.spotify.com/track/0zhMdm2j0y1NmJAQN3GhsZ
841736,177,Zeg Ja,Vic9,179932,https://open.spotify.com/track/2Tlrip1vKjElqmTc2yjOtR
841744,185,birthday,Idaly,176851,https://open.spotify.com/track/50eTzxN0M8GrMmMG5DqV79
841747,188,Ballin',Equalz,175564,https://open.spotify.com/track/7lsQNMr4ICSx0u5r9UJJ0W
841748,189,ZAG JE STAAN,CHO,174784,https://open.spotify.com/track/10Ip08q4FbuRUUoKTAz3MM
841749,190,Action,JoeyAK,174612,https://open.spotify.com/track/4zUg1KfqJIW9TNMcJ1BxeL
841751,192,Bon Panchi (feat. Adje),Scarface,172289,https://open.spotify.com/track/65LJ17kv6voTgMEe1xHSRT
841752,193,Boing Boing,Lauwtje,171987,https://open.spotify.com/track/1l9BzcqrCJRImWDhHCiKv1
841754,195,Hard 2 Get - Remix,Bryan Mg,171748,https://open.spotify.com/track/6cMHQebOfmY6KD4HCJJsQM
841756,197,Traag,Bizzey,171107,https://open.spotify.com/track/26rVJH5zUQ7Yihz6c850Sn
841757,198,Drama,Bizzey,169919,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
841758,199,Why,Cinco,169607,https://open.spotify.com/track/5lDFltq7pA5lQLQEJijCFu
841759,200,Oeh Oeh,MRD,169494,https://open.spotify.com/track/6l7ZsaSpH4EBSZK8zdCWdK
841832,73,Overseas,Dopebwoy,335782,https://open.spotify.com/track/61rXMShMh70HVYFe4feGik
841868,109,Van Wie (feat. Poke & Chivv),Dopebwoy,255549,https://open.spotify.com/track/5bumAlcLwueJW1QxwK0YS4
841887,128,Show Love,Dopebwoy,230795,https://open.spotify.com/track/1QcQNNFYIr9g1UA3X89JPY
841888,129,Raja,Riffi,230176,https://open.spotify.com/track/4yf2eoWarplt02No6jFeDB
841900,141,Ratata,Jul,215257,https://open.spotify.com/track/04c8aMc6QRRdNJg06qmJ0z
841901,142,Barz (feat. Leafs & KM),Dopebwoy,215129,https://open.spotify.com/track/4hi6Ud0jWlsaqOWVJRarye
841917,158,Mapima,Bizzey,201153,https://open.spotify.com/track/5Sju9m1lZt4EcogzQ4Ru9e
841940,181,Badgyal (feat. Idaly & Famke Louise),Jiri11,181241,https://open.spotify.com/track/1l41tvs85mZdv9WuYmT2Tx
841942,183,In De Coupe (feat. Chivv),Kevin,180551,https://open.spotify.com/track/1VoIRB9EyWXGoS5y1mcJ6l
841944,185,BOSS BITCH,Famke Louise,178512,https://open.spotify.com/track/7bv5zFzg8z5oDn2FEBV4Kq
841947,188,Timer,Caza,175944,https://open.spotify.com/track/4Yl58FfvAErT4p7fLTJUsh
841952,193,GASS,Nijo,174014,https://open.spotify.com/track/1aO9kWlPChLRFhPXtO0lnu
841954,195,Woozy,Caza,170775,https://open.spotify.com/track/541peoOERBSTw2fRDZTHbd
842070,111,Fast,Bizzey,232649,https://open.spotify.com/track/4FzhKG5Vmi3BEFmRdrXqsH
842083,124,Red Cups,De Fellas,221508,https://open.spotify.com/track/7ePZlKs87Q0lbcNv30sQoL
842090,131,My Love,Priceless,218153,https://open.spotify.com/track/28SMjJiEPq2yg30zjA9e8b
842094,135,Drerrie (feat. Ali B),ICE,215174,https://open.spotify.com/track/14waFsDkdGhI52CumfmvaT
842097,138,Beter In Bed,LU BACH,211699,https://open.spotify.com/track/2z9qpGyT51iv3lZNwO9avc
842106,147,PINPAS,CHO,204467,https://open.spotify.com/track/2hCSwIxK3xO0EwQepoWmgw
842109,150,Flex (feat. Poke),Dopebwoy,201148,https://open.spotify.com/track/6r6YWwpkU3Z22Gr0vbDEKK
842134,175,Mandem Mad,Fmg,180860,https://open.spotify.com/track/09w4sEwzXFAeP4MjudQy95
842137,178,G.O.A.T.,Leafs,177886,https://open.spotify.com/track/1ULIQ25s4W2nUbjjJz5zk7
842142,183,Heel Veel Geld (feat. Frenna),Dopebwoy,173021,https://open.spotify.com/track/6aNbAn4VMW6KLFY47Uw9s1
842144,185,Streetlife,DODO,171905,https://open.spotify.com/track/299wNEFe8ytT4AnyQknzdY
842147,188,Overal & Nergens,Skiezo,167414,https://open.spotify.com/track/0Yr6NDC1daosnhVhWunXCb
842150,191,Atje Voor De Sfeer,Rene Karst,165913,https://open.spotify.com/track/1YxLxQ8QCGsrtSLuQzpSUz
842151,192,S/O naar de...,Bizzey,165606,https://open.spotify.com/track/5ohuhQ7Tg2sSWwon46AOF5
842159,200,Krantenwijk,Lil Kleine,159743,https://open.spotify.com/track/1X8py2jInjgIQ9Y9roDQZC
842224,65,Hmed Rabi,Lijpe,425486,https://open.spotify.com/track/2yXGGflye0RW75l7UrZpYG
842226,67,Vergeef Me,Lijpe,420767,https://open.spotify.com/track/1s7BPlq8o2iHZ3KKtNM2Ei
842228,69,Allemaal Safe,Lijpe,419494,https://open.spotify.com/track/4qBl782Ecyvw5lIACbcEJr
842236,77,Undercover,Lijpe,399357,https://open.spotify.com/track/0Iliy1GuWUpQ3clT3XcX2l
842300,141,Kleine Jongen,Broertje,223120,https://open.spotify.com/track/0TAVmXf8Mta7K13YQCIT3d
842324,165,Tank,SXTEEN,200236,https://open.spotify.com/track/1L8rBfYvoRde56XGtsu01T
842326,167,Hoe Jij Danst,Broertje,198208,https://open.spotify.com/track/0wP4zRPQBSg3vnu1wfOK0h
842341,182,Vol,DJEZJA,187374,https://open.spotify.com/track/3koVealXgD3Sjo69o6FHmG
842346,187,Pauze,Glades,182040,https://open.spotify.com/track/11l08BCamC4YZcrwBtDWzk
842347,188,Ik Voel Je,Delany,182002,https://open.spotify.com/track/0mGKUOOBGdfeqonWvC6XX2
842356,197,Sick,MocroManiac,174950,https://open.spotify.com/track/0rFSKmnTdhC4nQLmbXoSd0
842498,139,Shotjes,Artistic Raw,208584,https://open.spotify.com/track/0zL7tGChCNxr2gl82iO3zR
842499,140,Summer,Madina,206953,https://open.spotify.com/track/1CCkQ6zj2EV8Q6QFU5DDgx
842507,148,Vooruitzicht,Lijpe,200436,https://open.spotify.com/track/0vRhn2uMErREFnhiy0fD3f
842512,153,"Kotazo (feat. Milo M, Jones Cruipy, LouiVos, Mula B & Webb)",Bartofso,198663,https://open.spotify.com/track/27y8TijgOqbsukenZw2xoG
842527,168,Noord,DODO,188154,https://open.spotify.com/track/4mm4wo02ck0uif0KKjmqrF
842532,173,Single (feat. CHO & Equalz),Architrackz,187206,https://open.spotify.com/track/71gm9L6DitENkYTZ6LtFXH
842539,180,Haal Me Naar Boven,Ronnie Flex,176651,https://open.spotify.com/track/0tEc8Z8UYJBRnaSw2XxwYc
842541,182,Omkeren,Lijpe,175245,https://open.spotify.com/track/0kv9O8BgQu55WeRkk56Ssw
842545,186,Spijt Me,Latifah,174193,https://open.spotify.com/track/4UDGxnDBRg3njsTTGj4NIg
842546,187,Wedstrijd,Lijpe,173702,https://open.spotify.com/track/0G0GVILt0sq006regzumxp
842550,191,Niet Alsof (feat. MHD),Dopebwoy,171297,https://open.spotify.com/track/1J0vxvt4DVirTTZu711R0M
842551,192,Drop Top (feat. Murda & Priceless),Zefanio,170782,https://open.spotify.com/track/4yRChg6kiqZ8dpYU8r1vX5
842553,194,Outro,Lijpe,169308,https://open.spotify.com/track/51Z2Kg4WbDx5JSsupgUspn
842557,198,On The Low,Burna Boy,168243,https://open.spotify.com/track/1aXxi9PSxNV8vI5BruR7vv
842558,199,Culo,Bizzey,167726,https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX
842645,86,Balenciaga 2,Sevn Alias,291356,https://open.spotify.com/track/2JQlI1cjbpfPQSPuoyanQD
842652,93,Hot Summer,Sevn Alias,275542,https://open.spotify.com/track/0xzteNIwEV2LOu8Y14WhjS
842667,108,Madonna,Sevn Alias,235676,https://open.spotify.com/track/7IslrxLWQw5MuaBrW9m1EL
842668,109,Ni Hao,Sevn Alias,235208,https://open.spotify.com/track/5NA0H5A57fzCwfY63CM2pe
842672,113,Shot Caller,Sevn Alias,230046,https://open.spotify.com/track/4he8cOVpq7oX3t0T2lxg3r
842684,125,Siktir Lan,Sevn Alias,222226,https://open.spotify.com/track/6qIuVwLchxmV3kC1BkbPvX
842698,139,Wine It,Sevn Alias,206568,https://open.spotify.com/track/0m0hW2qbUqxB8h2JEK7T83
842708,149,Givenchy Steppin,Sevn Alias,200141,https://open.spotify.com/track/3W1BTC0YnxzlZ67JrvPDSz
842709,150,Finesse,Sevn Alias,199697,https://open.spotify.com/track/7j6CGTYsKxhHyyPL4Hco5B
842719,160,Hoofd Moe,Sevn Alias,192676,https://open.spotify.com/track/5nFnI5vWZLBneR2UQXglVO
842723,164,Vast In De Trap,Lijpe,189939,https://open.spotify.com/track/2JXKfgOYoIadYSs1aK47tK
842744,185,Jij En Ik,KM,176175,https://open.spotify.com/track/4BADDikyKGyhudmLVluRAx
842746,187,Van Waar Ik Kom,Jayboogz x NAVI,171932,https://open.spotify.com/track/5uCPYiWQyfEkUBubGZwoeF
842747,188,Louis Vuitton,Young Ellens,171716,https://open.spotify.com/track/2cEeLbJEgRKPBqVW05Di11
842750,191,Uno,Jonna Fraser,168953,https://open.spotify.com/track/1dBUq0y3iWuKu3o1dixFVT
842754,195,Meisje,LA$$A,167752,https://open.spotify.com/track/7HOxjKOQRx7zsIhA92Feqw
842895,136,First Day Out,Young Ellens,204792,https://open.spotify.com/track/12win2fioMttoH1FOv7Se9
842915,156,Prepago,Architrackz,188206,https://open.spotify.com/track/1UeQW3vq4Iq6fvGUhUKWbC
842929,170,Catch My Drip,Priceless,176635,https://open.spotify.com/track/4fEFdLOtj99mWgc2cH8QgO
842934,175,Geel Paars Groen,Lijpe,172314,https://open.spotify.com/track/3POlEVXEcgESvsj98UomZb
842941,182,Enkelsok,Sevn Alias,168640,https://open.spotify.com/track/1ZNaqX6MnRufQzHoj8SXL3
842948,189,HUTS,The Blockparty,164869,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
842950,191,Louboutin,Frenna,162685,https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE
842954,195,Mbappe,Lirical,160664,https://open.spotify.com/track/1x7bTB0568XasqXBVtE0cf
842955,196,Parra,Latifah,159481,https://open.spotify.com/track/0jQKyX9n2OLq83Bree13ef
842958,199,Fake Love,Delany,158619,https://open.spotify.com/track/65oW8lTB2xfEBfIbagtjAv
842959,200,Meli Meli (feat. Ronnie Flex),Ali B,158462,https://open.spotify.com/track/2gRJDJb8aAjAOzSrv1EPMe
843084,125,SEMTEX,DJEZJA,211264,https://open.spotify.com/track/7gExwsfoDnfVyMOzOg94L1
843098,139,Bangalang,Yung Felix,199660,https://open.spotify.com/track/3sgrKxWgDYh0thsqejwggc
843124,165,Middle,Sevn Alias,178085,https://open.spotify.com/track/0JFkkqgv6r2SpbEAj7q5rt
843136,177,Baller Alert,Sevn Alias,165016,https://open.spotify.com/track/4uD7290EzhZgBW7mFizHQy
843142,183,Liefde In De Lucht,Kraantje Pappie,163742,https://open.spotify.com/track/0jRdDTDXuDEwTQ78svtNDH
843149,190,Hey Meisje,Esko,159568,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
843152,193,Gangsta Boppin,Sevn Alias,158833,https://open.spotify.com/track/4uG5y2O9SNePoFUfI2b043
843156,197,Voorbij,Tino Martin,157169,https://open.spotify.com/track/1gVkQo9V1l9eBRd2BE5BCX
843159,200,Jungle,Broederliefde,155582,https://open.spotify.com/track/295hepw2obbNmOfPOu56td
843265,106,Fanta (feat. DJEZJA & LouiVos),Jack,229302,https://open.spotify.com/track/2WikqdUCamXKkX5IRyalEw
843266,107,Nodig,Paul Sinha,228845,https://open.spotify.com/track/4q62Q188esJAmHPKjYM1yH
843289,130,Bingo,Frsh,209808,https://open.spotify.com/track/5jZHINCKM7qul02SNEyd42
843313,154,Russisch Roulette,Chip Charlez,194998,https://open.spotify.com/track/5xcpUpUjSseVmkUjAiC4Q2
843330,171,Bula Bai,Latifah,181375,https://open.spotify.com/track/6KhU5NLrUnjDJU1Kf0v8aI
843336,177,Selfmade,Jack,176479,https://open.spotify.com/track/7hEK7YqgrGetQn4A8RE6bW
843342,183,Nishen,Pierrii,171169,https://open.spotify.com/track/4xtYU93l5lTHXfe6GZpLA8
843343,184,Mal à la tête,Bryan Mg,170753,https://open.spotify.com/track/78T99JwAa3RdbXoIG06j2q
843357,198,Paparazzi,Bokoesam,162931,https://open.spotify.com/track/3HEN3bWH4zERtPYNOgXLPb
843469,110,Niks,Bankzitters,227992,https://open.spotify.com/track/4AKD6Cq3rRFZe14AUcZ1Fc
843513,154,Luitenant 3,JoeyAK,181574,https://open.spotify.com/track/5egVF79k7fU2Oal85ndgUz
843518,159,Alleen Wij (feat. Famke Louise),Numidia,180708,https://open.spotify.com/track/1pyKTqUxIxyRdTsuCcvJR4
843519,160,Als Het Fout Gaat,Lijpe,179495,https://open.spotify.com/track/3rpzc98vPP58yKmJXCUEFL
843527,168,Tot De Dood (feat. Idaly),Jack,174608,https://open.spotify.com/track/1DeiGkp1z50oR0DgQRbj2m
843532,173,One By One,Aliyah,172875,https://open.spotify.com/track/2Bth0lKHTVSUyLdBcdxA2h
843533,174,Cheeba,Jack,171910,https://open.spotify.com/track/3DJ0bgwInVvqiThcWXeAoi
843544,185,Santo Domingo (feat. Yxng Bane),Dopebwoy,167787,https://open.spotify.com/track/4VUNXVIiZmR3qyuPqe6NZ8
843558,199,Before I Go,Guy Sebastian,159331,https://open.spotify.com/track/5vlTxb7BP5DWzpw8RgnzxR
843559,200,Loca,Alvaro Soler,158166,https://open.spotify.com/track/6hkr3LNGKUn1492Cr6YSAi
843675,116,Ma Chérie,Chivv,234279,https://open.spotify.com/track/3IS9A1tsQK0wDA2UMI8kdC
843713,154,VISIE & EEN PLAN,Chivv,197390,https://open.spotify.com/track/60ZaBXWry9wbwFsGXEUHrS
843716,157,"2 BORDEN, 1 TAFEL",Chivv,194499,https://open.spotify.com/track/0yjpPmmWwFdChQKxZEIqQY
843721,162,COUNT YAH BLESSINGS,Chivv,189174,https://open.spotify.com/track/17DiAfqZlhE4RkDlx0UTM1
843729,170,Tis Oke Mop - Remix,ChildsPlay,184961,https://open.spotify.com/track/5ISDSsWCSyELIPAEP1x8d7
843733,174,FULLY IN DESIGNER,Chivv,180716,https://open.spotify.com/track/7mpVAZ0GZtIKJSjo4YoXYz
843738,179,Jouw Love,Lauwtje,175419,https://open.spotify.com/track/5NO6mVY1jbaXLMnvcobTWT
843739,180,MOE,Chivv,175164,https://open.spotify.com/track/31xC0mabXrqB8eT9dV4eU9
843747,188,Wee Wee Wee,Woenzelaar,171143,https://open.spotify.com/track/3bk0h26G6wv7bUpqa1ysv9
843749,190,Barkie (feat. Kevin & Donnie),ICE,170401,https://open.spotify.com/track/6QyOuVHjp8nFDQXmKfX8iM
843755,196,Doekoe,JoeyAK,167259,https://open.spotify.com/track/4Lh4lVFojznlPnJ73OLgEU
843756,197,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,167148,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
843759,200,Boasty (feat. Idris Elba),Wiley,165504,https://open.spotify.com/track/7cz506PyIgh2bMN90Mc8Tn
843912,153,Voilà,Mensa,213663,https://open.spotify.com/track/3UXUL3IGNHmZnpg0enver4
843935,176,GIVENCHY,Chip Charlez,191543,https://open.spotify.com/track/4igfpW5k1vWhsUnVawdilN
843936,177,On It,Equalz,191497,https://open.spotify.com/track/598Wxr5WWWs1jTjl0jlnHe
843940,181,Laat Je Niet Gaan,Bizzey,188399,https://open.spotify.com/track/4iwwCwc7OzoFg1iK9MCZUK
843957,198,FAKA (feat. Poke),Famke Louise,171963,https://open.spotify.com/track/5rUAbTqb2uzzrfB0oLuJTX
843958,199,Lil Boy,Jairzinho,171455,https://open.spotify.com/track/4WgHHkjxHT9UQp7xWiuvPQ
844100,141,Pijn,Bokke8,209361,https://open.spotify.com/track/0s00MBcN7Wq7DiqAz2dvZu
844104,145,Mama Prayed,KNALLER,207504,https://open.spotify.com/track/57Ld4VlzkDf1BkIQakjBjH
844136,177,Kaki,Equalz,186577,https://open.spotify.com/track/6JFep1ZmBTc9r38tOwTDIx
844140,181,Vol,Lil Kleine,184073,https://open.spotify.com/track/5G7JxM9g1Sxr892IwTIGSh
844144,185,De Pijn,Equalz,180819,https://open.spotify.com/track/0wGwIZOTxCEXMwHvhtAXdD
844157,198,Alleen Maar Gelukkig,Snelle,167736,https://open.spotify.com/track/5s7oexN5SFKqHYyg14CgYn
844159,200,Mamacita,KM,166253,https://open.spotify.com/track/0MnRaCP2vAeUEEFbNx77Wp
844268,109,Perkies,Ashafar,250554,https://open.spotify.com/track/6cnwIw90HqViUFz0AsfqcO
844288,129,Gooische G,Ashafar,220998,https://open.spotify.com/track/1sKyNIgQuJaQkKyZeadwHD
844308,149,Osso,Jayh,205571,https://open.spotify.com/track/2MaaazdBPwUO7QdcuJknEG
844317,158,Spijker,LA$$A,199054,https://open.spotify.com/track/0EmjwjQA2v2NHrgs8wPpJ8
844322,163,Niks Aan Doen,Fatah,196094,https://open.spotify.com/track/6i60ipmwvOM6JFfjQx5wlQ
844339,180,Big Man,Sevn Alias,181840,https://open.spotify.com/track/3zdOnlDA6okBKKz44wdpxR
844342,183,Ewa Ewa,Chivv,179817,https://open.spotify.com/track/0hQf7DwPqMBvJIc7rj7iG4
844346,187,Voor Niks,Ashafar,176943,https://open.spotify.com/track/3WI4ywfOXaOM3wDTh3TkN6
844352,193,Speling,DJ DYLVN,171355,https://open.spotify.com/track/0g8FVJPtUXIB1kKQCtBT16
844355,196,Fully Fendi,Mula B,169262,https://open.spotify.com/track/1N8MStmoXxyf3cB1j5KtOZ
844357,198,Tranen In De Studio,Philly Moré,168416,https://open.spotify.com/track/5nZiUlNJHpG00ceIOwgP4B
844480,121,Gedeeld Door Ons,Suzan & Freek,229578,https://open.spotify.com/track/0mmSOlfwm6qCiWKDC11koF
844489,130,Izakaya,Frsh,219474,https://open.spotify.com/track/4sWYF3xMGL2IjUL3USeCKr
844491,132,Vreemd,Roxy Rosa,217213,https://open.spotify.com/track/324nHWek811CCKk0d3bByW
844494,135,Wayway,Ashafar,214759,https://open.spotify.com/track/7zVzLFfre1MDCBfJ9IMz7s
844500,141,4 Donnies,Henkie T,212823,https://open.spotify.com/track/5TdRHAW29Mq5ltiOHVRrqf
844505,146,Donker,Young Ellens,207796,https://open.spotify.com/track/2NUD4K21H9U5S9TDW3B57l
844513,154,Abloh,Frenna,202838,https://open.spotify.com/track/0AIf0gC8O7JAaTbR59yRsu
844518,159,Love Is Fake,Henkie T,199871,https://open.spotify.com/track/1XaUfE6x95la04fF9IPRKq
844529,170,Neem Me Mee,Suzan & Freek,195548,https://open.spotify.com/track/5A34EZxE1dCjaZ12nJBzm1
844533,174,Hoofd In De Wolken,Suzan & Freek,192184,https://open.spotify.com/track/5xj4basEsUf0nLZmWsuBgi
844539,180,Nog Even Dit,Suzan & Freek,188011,https://open.spotify.com/track/7aESh0sw6yPw7yTNgC4gwi
844548,189,Chale (feat. Chip Charlez),Numidia,178980,https://open.spotify.com/track/5EFC9BPeLIlSfvKdBRKxPm
844549,190,OEFF,Yung Felix,177221,https://open.spotify.com/track/75YepABRsjjwo7YLU5QA0X
844551,192,"Headlock (feat. Yung Nnelg, Cho & Jayh)",SRNO,176847,https://open.spotify.com/track/5tHt1mA4EU7cpYQBLnauGB
844558,199,Tokio,Leafs,170550,https://open.spotify.com/track/67b4YqIlyAzicl0Apn0TWw
844634,75,La La Love,Josylvio,348682,https://open.spotify.com/track/4sT24QHNX8xwOcbfGJObNX
844657,98,Stoelverwarming,Josylvio,277959,https://open.spotify.com/track/2C17SIXt8v9IRoMsvGxq7a
844665,106,Money Baby,Josylvio,259931,https://open.spotify.com/track/0G2E4hf7QGII99LEpOCKX3
844703,144,Freestyle Voor Jou,Josylvio,210169,https://open.spotify.com/track/3PRXvnk6SEmzum8p2N9mc4
844715,156,Verboden,KM,201247,https://open.spotify.com/track/2OlLSrD5vlLmLPfa0Ohwfs
844717,158,Pretty Girl Vybez (feat. Jayh),Jayboogz,200590,https://open.spotify.com/track/6S8Axo8bETHs08amKbpVDR
844727,168,Spiegelbeeld,Suzan & Freek,196159,https://open.spotify.com/track/43nBXdQvogPKHqRQEIqjeM
844745,186,Libie,Henkie T,184173,https://open.spotify.com/track/0qM5XYkTZeOSrWJzgsz2Nr
844754,195,Wine On Top,Chivv,175762,https://open.spotify.com/track/7uZac6dWgEZYiHolU9dgZG
844756,197,Lief Zoals Je Bent,Maan,173898,https://open.spotify.com/track/6APqkt7c1dxMb69edPmHUA
844759,200,Waggie,Zack Ink,170498,https://open.spotify.com/track/3mY3F5xEx4u034j8sWEWrx
844849,90,Pa Olvidarte,Emma Heesters,276674,https://open.spotify.com/track/3XAaiiSNPVDvXC2CKAetY3
844887,128,Timeline,Bokke8,214793,https://open.spotify.com/track/1pDDHw0ZG8BasWEZJ4HeM6
844899,140,No Love,Josylvio,205848,https://open.spotify.com/track/6h0f3viKsmmISvX8aACkXu
844902,143,Noncha,ChildsPlay,203686,https://open.spotify.com/track/12SU50iyEcFogjYSQIXlt9
844920,161,Something Real,Armin van Buuren,191635,https://open.spotify.com/track/2s925fwHTn9zFAWBPxZept
844933,174,Tijdbom,Jack,183568,https://open.spotify.com/track/7jk2j8WMP7FiZLhshBt6xE
844940,181,Gitaren Body,Architrackz,177653,https://open.spotify.com/track/5ghr7gRNa6p7LONBPkK70o
844942,183,Tijd Is Geld (feat. Sevn Alias),DJEZJA,176552,https://open.spotify.com/track/50OksTs8NwU1F01pzKDetk
844943,184,HAAT,Josylvio,176365,https://open.spotify.com/track/5gKIHYLjfqpPnwbBbStUho
844944,185,Jungle,Mensa,175282,https://open.spotify.com/track/1K1X8hdg6RuYzET5pWDxVt
844946,187,Babyfever,Defano Holwijn,174763,https://open.spotify.com/track/764JOQeDnGAxKa8eL0WSJb
844950,191,UITWEG,Chivv,171419,https://open.spotify.com/track/73PxGalo6YIyIt1mBbVDbT
844951,192,Body,Josylvio,171156,https://open.spotify.com/track/3UYDepOwfXuregtiutdyVT
844954,195,Last Man Standing,Yung Felix,168320,https://open.spotify.com/track/7JqF4AHCyokdICrFYF91zE
844955,196,Lamborghini,Ashafar,167824,https://open.spotify.com/track/44fqzUIKdfrLMY9MZxEs5R
844956,197,VERDIEND,Chivv,167646,https://open.spotify.com/track/0NVycXLIVoCBxQJ0Lpbbz1
845038,79,Niet Iedereen,JoeyAK,303842,https://open.spotify.com/track/5cUJYOL33UKRVOstHPI2e7
845077,118,Bankrekening,Josylvio,221666,https://open.spotify.com/track/6l4S2htNbRT56DtLBsF7Sx
845078,119,Phantom Of The Opera,Floor Jansen,220535,https://open.spotify.com/track/6ZJ7gv4YmbFAHCHMwsB8ZL
845081,122,Work It,Tabitha,215912,https://open.spotify.com/track/2pNSi1RkuV0vNVRLI4SOtb
845098,139,Young Patron,Leafs,199484,https://open.spotify.com/track/4iYCpK0UbjDyPJsb0CdUmH
