Year,ProductCode,TradeFlowName,TradeValueK,first,second,third,fourth
2019,147,Import,0,1,14,147,147: Other
2019,990,Export,0,9,99,990,990: Other
2011,259,Export,0,2,25,259,259: Other
2009,322,Import,44202.374,3,32,322,322: Other
2011,131,Export,0,1,13,131,131: Other
2011,254,Import,0,2,25,254,254: Other
2017,308,Import,79718.203,3,30,308,308: Other
2009,249,Import,0,2,24,249,249: Other
2008,27,Export,0,2,27,27: Other,27: Other
2012,374,Export,0,3,37,374,374: Other
2010,275,Export,0,2,27,275,275: Other
2017,394,Import,0,3,39,394,394: Other
2011,361,Export,23619.625,3,36,361,361: Other
2015,34,Export,0,3,34,34: Other,34: Other
2018,08,Export,-1.818989404e-12,0,08,08: Other,08: Other
2018,396,Import,0,3,39,396,396: Other
2016,396,Export,0,3,39,396,396: Other
2016,358,Export,113830.055,3,35,358,358: Other
2015,239,Export,0,2,23,239,239: Other
2019,313,Export,0,3,31,313,313: Other
2017,327,Export,285.189,3,32,327,327: Other
2010,328,Export,0,3,32,328,328: Other
2012,142,Import,0,1,14,142,142: Other
2009,353,Export,194170.674,3,35,353,353: Other
2013,233,Import,0,2,23,233,233: Other
2019,101,Import,0,1,10,101,101: Other
2017,333,Export,424193.969,3,33,333,333: Other
2018,141,Export,0,1,14,141,141: Other
2018,356,Export,400815.181,3,35,356,356: Other
2016,305,Import,54934.386,3,30,305,305: Other
2013,364,Import,79555.147,3,36,364,364: Other
2019,305,Import,51945.315,3,30,305,305: Other
2013,13,Import,0,1,13,13: Other,13: Other
2015,212,Export,0,2,21,212,212: Other
2016,131,Export,0,1,13,131,131: Other
2008,283,Export,0,2,28,283,283: Other
2014,313,Export,0,3,31,313,313: Other
2011,36,Import,-4.656612873e-10,3,36,36: Other,36: Other
2019,346,Export,32141.223,3,34,346,346: Other
2011,990,Export,0,9,99,990,990: Other
2016,20,Export,2.328306437e-10,2,20,20: Other,20: Other
2009,283,Import,-2.328306437e-10,2,28,283,283: Other
2016,272,Export,0,2,27,272,272: Other
2011,147,Export,0,1,14,147,147: Other
2013,315,Export,0,3,31,315,315: Other
2013,26,Export,0,2,26,26: Other,26: Other
2019,12,Import,2.328306437e-10,1,12,12: Other,12: Other
2016,39,Import,21985.227,3,39,39: Other,39: Other
2014,224,Import,0,2,22,224,224: Other
2015,306,Export,0,3,30,306,306: Other
2018,319,Export,0,3,31,319,319: Other
2008,379,Import,744.387,3,37,379,379: Other
2016,355,Import,125708.209,3,35,355,355: Other
2012,376,Export,4,3,37,376,376: Other
2011,242,Import,0,2,24,242,242: Other
2015,102,Import,0,1,10,102,102: Other
2009,282,Export,-2.910383046e-11,2,28,282,282: Other
2010,284,Export,3.637978807e-12,2,28,284,284: Other
2015,28,Import,0,2,28,28: Other,28: Other
2018,34,Import,0,3,34,34: Other,34: Other
2010,354,Export,60129.956,3,35,354,354: Other
2013,282,Export,-2.910383046e-11,2,28,282,282: Other
2009,286,Export,0,2,28,286,286: Other
2015,213,Import,0,2,21,213,213: Other
2016,301,Export,0,3,30,301,301: Other
2016,394,Import,0,3,39,394,394: Other
2013,387,Export,0,3,38,387,387: Other
2012,358,Import,164716.913,3,35,358,358: Other
2018,394,Import,0,3,39,394,394: Other
2010,254,Export,0,2,25,254,254: Other
2016,361,Import,75588.949,3,36,361,361: Other
2013,365,Export,13331.158,3,36,365,365: Other
2019,36,Import,0,3,36,36: Other,36: Other
2017,327,Import,873.779,3,32,327,327: Other
2016,275,Import,0,2,27,275,275: Other
2016,381,Import,122606.927,3,38,381,381: Other
2015,354,Export,79364.825,3,35,354,354: Other
2014,203,Import,0,2,20,203,203: Other
2010,322,Export,6955.163,3,32,322,322: Other
2015,26,Import,0,2,26,26: Other,26: Other
2011,245,Import,0,2,24,245,245: Other
2016,369,Import,140473.089,3,36,369,369: Other
2017,289,Import,0,2,28,289,289: Other
2016,343,Export,14428.242,3,34,343,343: Other
2019,396,Export,0,3,39,396,396: Other
2016,32,Import,1.455191523e-11,3,32,32: Other,32: Other
2011,306,Import,0,3,30,306,306: Other
2015,283,Import,0,2,28,283,283: Other
2013,102,Import,0,1,10,102,102: Other
2009,363,Export,10138.721,3,36,363,363: Other
2016,302,Export,0,3,30,302,302: Other
2012,367,Import,505188.961,3,36,367,367: Other
2008,241,Import,0,2,24,241,241: Other
2008,26,Import,5.820766091e-11,2,26,26: Other,26: Other
2010,091,Import,0,0,09,091,091: Other
2012,225,Export,-9.094947018e-13,2,22,225,225: Other
2016,0,Export,0,0,0: Other,0: Other,0: Other
2013,286,Import,2.328306437e-10,2,28,286,286: Other
2011,323,Import,19435.961,3,32,323,323: Other
2019,348,Export,136222.208,3,34,348,348: Other
2010,018,Export,0,0,01,018,018: Other
2015,327,Export,58.996,3,32,327,327: Other
2008,285,Import,0,2,28,285,285: Other
2018,081,Import,0,0,08,081,081: Other
2013,369,Export,11423.602,3,36,369,369: Other
2008,016,Import,0,0,01,016,016: Other
2018,316,Import,0,3,31,316,316: Other
2008,316,Import,0,3,31,316,316: Other
2015,352,Import,16136.453,3,35,352,352: Other
2012,09,Export,0,0,09,09: Other,09: Other
2013,361,Import,120306.765,3,36,361,361: Other
2017,371,Import,123907.787,3,37,371,371: Other
2008,319,Export,0,3,31,319,319: Other
2012,329,Import,63100.057,3,32,329,329: Other
2009,361,Import,62964.676,3,36,361,361: Other
2017,342,Export,22150.986,3,34,342,342: Other
2009,0,Export,0,0,0: Other,0: Other,0: Other
2015,206,Import,-7.275957614e-12,2,20,206,206: Other
2013,017,Export,0,0,01,017,017: Other
2015,018,Import,0,0,01,018,018: Other
2010,32,Import,0,3,32,32: Other,32: Other
2008,103,Import,0,1,10,103,103: Other
2019,123,Import,0,1,12,123,123: Other
2015,910,Export,0,9,91,910,910: Other
2018,272,Import,0,2,27,272,272: Other
2010,345,Import,0,3,34,345,345: Other
2014,25,Export,0,2,25,25: Other,25: Other
2014,306,Export,0,3,30,306,306: Other
2009,281,Export,0,2,28,281,281: Other
2010,361,Import,97354.983,3,36,361,361: Other
2008,147,Export,0,1,14,147,147: Other
2019,323,Export,9965.248,3,32,323,323: Other
2017,265,Import,0,2,26,265,265: Other
2010,263,Import,0,2,26,263,263: Other
2009,24,Export,0,2,24,24: Other,24: Other
2009,352,Import,9166.557000000,3,35,352,352: Other
2008,286,Export,0,2,28,286,286: Other
2009,017,Import,0,0,01,017,017: Other
2019,2,Export,9.313225746e-10,2,2: Other,2: Other,2: Other
2008,081,Import,0,0,08,081,081: Other
2009,021,Export,0,0,02,021,021: Other
2019,141,Export,0,1,14,141,141: Other
2011,343,Import,140806.307,3,34,343,343: Other
2013,374,Import,0,3,37,374,374: Other
2019,394,Import,9.094947018e-13,3,39,394,394: Other
2018,37,Export,4.656612873e-10,3,37,37: Other,37: Other
2016,018,Import,0,0,01,018,018: Other
2012,122,Import,0,1,12,122,122: Other
2009,363,Import,17742.827,3,36,363,363: Other
2013,306,Import,0,3,30,306,306: Other
2012,213,Import,0,2,21,213,213: Other
2010,332,Export,0,3,33,332,332: Other
2014,1,Import,0,1,1: Other,1: Other,1: Other
2016,147,Export,0,1,14,147,147: Other
2016,22,Import,-1.455191523e-11,2,22,22: Other,22: Other
2017,013,Export,0,0,01,013,013: Other
2010,083,Export,0,0,08,083,083: Other
2014,144,Import,0,1,14,144,144: Other
2011,316,Export,0,3,31,316,316: Other
2019,207,Import,0,2,20,207,207: Other
2012,278,Export,0,2,27,278,278: Other
2008,237,Import,0,2,23,237,237: Other
2011,326,Export,610.804,3,32,326,326: Other
2015,232,Export,4.547473509e-13,2,23,232,232: Other
2016,326,Import,70.529000000,3,32,326,326: Other
2013,149,Export,0,1,14,149,149: Other
2014,222,Import,0,2,22,222,222: Other
2017,316,Export,0,3,31,316,316: Other
2016,0,Import,-5.820766091e-11,0,0: Other,0: Other,0: Other
2012,346,Export,23309.627,3,34,346,346: Other
2019,241,Import,0,2,24,241,241: Other
2008,38,Export,0,3,38,38: Other,38: Other
2008,211,Export,0,2,21,211,211: Other
2008,342,Import,69234.675,3,34,342,342: Other
2015,101,Import,0,1,10,101,101: Other
2017,214,Export,0,2,21,214,214: Other
2019,351,Export,1620140.092,3,35,351,351: Other
2018,103,Import,0,1,10,103,103: Other
2011,354,Export,87984.233,3,35,354,354: Other
2011,341,Export,932.588,3,34,341,341: Other
2008,142,Export,0,1,14,142,142: Other
2012,249,Export,7.275957614e-12,2,24,249,249: Other
2012,228,Import,0,2,22,228,228: Other
2012,3,Export,0,3,3: Other,3: Other,3: Other
2018,145,Import,0,1,14,145,145: Other
2013,243,Import,0,2,24,243,243: Other
2012,145,Import,0,1,14,145,145: Other
2013,203,Import,-3.637978807e-12,2,20,203,203: Other
2011,366,Import,66684.09,3,36,366,366: Other
2011,357,Import,749677.888,3,35,357,357: Other
2018,375,Export,0,3,37,375,375: Other
2012,221,Import,0,2,22,221,221: Other
2009,39,Import,16264.021,3,39,39: Other,39: Other
2009,02,Export,0,0,02,02: Other,02: Other
2019,327,Export,8869.916,3,32,327,327: Other
2013,222,Import,0,2,22,222,222: Other
2012,9,Import,18536.647,9,9: Other,9: Other,9: Other
2016,29,Export,0,2,29,29: Other,29: Other
2013,375,Export,0,3,37,375,375: Other
2019,302,Import,0,3,30,302,302: Other
2010,243,Import,9.094947018e-13,2,24,243,243: Other
2008,209,Import,-9.094947018e-13,2,20,209,209: Other
2010,394,Export,0,3,39,394,394: Other
2009,357,Export,69434.727,3,35,357,357: Other
2015,278,Export,0,2,27,278,278: Other
2018,279,Import,0,2,27,279,279: Other
2016,31,Import,0,3,31,31: Other,31: Other
2015,243,Export,0,2,24,243,243: Other
2010,109,Export,0,1,10,109,109: Other
2018,329,Import,46664.18,3,32,329,329: Other
2015,385,Import,16189.267,3,38,385,385: Other
2010,375,Import,0,3,37,375,375: Other
2015,241,Import,0,2,24,241,241: Other
2016,027,Import,0,0,02,027,027: Other
2010,244,Import,0,2,24,244,244: Other
2019,333,Export,219227.705,3,33,333,333: Other
2009,332,Import,0,3,33,332,332: Other
2010,221,Export,0,2,22,221,221: Other
2012,366,Export,14724.691,3,36,366,366: Other
2016,387,Export,0,3,38,387,387: Other
2012,249,Import,2.273736754e-13,2,24,249,249: Other
2012,261,Export,0,2,26,261,261: Other
2019,91,Export,0,9,91,91: Other,91: Other
2011,353,Import,1634630.379,3,35,353,353: Other
2012,239,Export,0,2,23,239,239: Other
2016,308,Import,73682.004,3,30,308,308: Other
2017,345,Export,0,3,34,345,345: Other
2011,394,Import,0,3,39,394,394: Other
2017,278,Import,0,2,27,278,278: Other
2019,343,Import,100131.851,3,34,343,343: Other
2019,206,Import,0,2,20,206,206: Other
2014,362,Export,35380.314,3,36,362,362: Other
2018,342,Export,15732.175,3,34,342,342: Other
2010,32,Export,1.164153218e-10,3,32,32: Other,32: Other
2008,208,Export,1.164153218e-10,2,20,208,208: Other
2011,277,Export,0,2,27,277,277: Other
2017,372,Import,180196.439,3,37,372,372: Other
2019,207,Export,-1.455191523e-11,2,20,207,207: Other
2010,920,Import,0,9,92,920,920: Other
2018,228,Import,-2.273736754e-13,2,22,228,228: Other
2011,10,Export,0,1,10,10: Other,10: Other
2013,373,Export,535.473000000,3,37,373,373: Other
2010,273,Import,0,2,27,273,273: Other
2014,386,Export,3776.202,3,38,386,386: Other
2014,317,Export,488.835,3,31,317,317: Other
2014,364,Export,13468.312,3,36,364,364: Other
2012,091,Import,0,0,09,091,091: Other
2013,32,Export,-1.164153218e-10,3,32,32: Other,32: Other
2013,354,Export,109274.313,3,35,354,354: Other
2017,09,Export,0,0,09,09: Other,09: Other
2010,252,Import,0,2,25,252,252: Other
2018,213,Import,0,2,21,213,213: Other
2010,239,Import,0,2,23,239,239: Other
2018,131,Import,0,1,13,131,131: Other
2010,379,Import,4475.326,3,37,379,379: Other
2019,277,Export,0,2,27,277,277: Other
2008,224,Export,0,2,22,224,224: Other
2017,359,Import,61180.77,3,35,359,359: Other
2016,24,Import,3.637978807e-12,2,24,24: Other,24: Other
2013,227,Import,0,2,22,227,227: Other
2014,381,Export,11824.522,3,38,381,381: Other
2013,26,Import,0,2,26,26: Other,26: Other
2013,013,Import,0,0,01,013,013: Other
2017,289,Export,2.910383046e-11,2,28,289,289: Other
2009,308,Import,68681.741,3,30,308,308: Other
2011,12,Import,0,1,12,12: Other,12: Other
2009,393,Export,0,3,39,393,393: Other
2012,314,Import,27.931,3,31,314,314: Other
2011,141,Export,0,1,14,141,141: Other
2008,324,Export,0,3,32,324,324: Other
2013,22,Export,1.455191523e-11,2,22,22: Other,22: Other
2009,091,Export,0,0,09,091,091: Other
2008,349,Export,193927.493,3,34,349,349: Other
2014,357,Import,758938.04,3,35,357,357: Other
2016,287,Import,0,2,28,287,287: Other
2012,214,Import,0,2,21,214,214: Other
2009,326,Import,184.515000000,3,32,326,326: Other
2018,244,Import,0,2,24,244,244: Other
2010,141,Export,0,1,14,141,141: Other
2010,352,Import,17642.622000000,3,35,352,352: Other
2012,13,Import,0,1,13,13: Other,13: Other
2018,364,Export,15949.284,3,36,364,364: Other
2019,236,Import,0,2,23,236,236: Other
2013,331,Import,23648.213,3,33,331,331: Other
2015,013,Import,0,0,01,013,013: Other
2013,332,Import,0,3,33,332,332: Other
2015,0,Import,2.910383046e-11,0,0: Other,0: Other,0: Other
2018,284,Import,0,2,28,284,284: Other
2008,26,Export,0,2,26,26: Other,26: Other
2008,910,Export,0,9,91,910,910: Other
2016,358,Import,131873.443,3,35,358,358: Other
2009,316,Export,0,3,31,316,316: Other
2012,334,Export,13067.014,3,33,334,334: Other
2011,282,Import,0,2,28,282,282: Other
2019,306,Import,0,3,30,306,306: Other
2016,295,Export,0,2,29,295,295: Other
2008,373,Export,4336.347000000,3,37,373,373: Other
2009,391,Export,29205.872,3,39,391,391: Other
2008,354,Import,206644.113,3,35,354,354: Other
2016,285,Export,0,2,28,285,285: Other
2015,33,Export,4.656612873e-10,3,33,33: Other,33: Other
2017,342,Import,24394.787,3,34,342,342: Other
2017,341,Import,5474.623,3,34,341,341: Other
2011,344,Export,56542.115,3,34,344,344: Other
2009,366,Export,6945.27,3,36,366,366: Other
2018,235,Export,0,2,23,235,235: Other
2013,234,Export,0,2,23,234,234: Other
2008,232,Export,0,2,23,232,232: Other
2008,391,Export,37921.841,3,39,391,391: Other
2014,38,Export,0,3,38,38: Other,38: Other
2011,101,Export,0,1,10,101,101: Other
2009,311,Export,99066.615,3,31,311,311: Other
2016,396,Import,0,3,39,396,396: Other
2008,027,Export,0,0,02,027,027: Other
2010,281,Export,0,2,28,281,281: Other
2013,319,Export,0,3,31,319,319: Other
2010,145,Export,0,1,14,145,145: Other
2015,382,Import,239684.72,3,38,382,382: Other
2016,243,Import,0,2,24,243,243: Other
2017,227,Import,0,2,22,227,227: Other
2008,261,Import,0,2,26,261,261: Other
2016,319,Import,0,3,31,319,319: Other
2014,144,Export,0,1,14,144,144: Other
2015,145,Import,0,1,14,145,145: Other
2018,211,Import,0,2,21,211,211: Other
2012,339,Export,2135.743,3,33,339,339: Other
2008,313,Export,0,3,31,313,313: Other
2013,252,Import,0,2,25,252,252: Other
2015,316,Export,0,3,31,316,316: Other
2017,232,Import,0,2,23,232,232: Other
2009,104,Import,0,1,10,104,104: Other
2010,274,Export,0,2,27,274,274: Other
2014,284,Export,-1.818989404e-12,2,28,284,284: Other
2014,12,Import,0,1,12,12: Other,12: Other
2011,375,Export,0,3,37,375,375: Other
2019,314,Import,8.620000000,3,31,314,314: Other
2010,339,Export,913.722,3,33,339,339: Other
2010,234,Export,0,2,23,234,234: Other
2017,369,Import,129872.464,3,36,369,369: Other
2017,36,Import,0,3,36,36: Other,36: Other
2009,374,Export,0,3,37,374,374: Other
2015,381,Export,13534.568,3,38,381,381: Other
2013,20,Import,-5.820766091e-11,2,20,20: Other,20: Other
2018,202,Import,0,2,20,202,202: Other
2008,201,Export,5.820766091e-11,2,20,201,201: Other
2008,249,Import,0,2,24,249,249: Other
2018,306,Export,0,3,30,306,306: Other
2008,106,Import,0,1,10,106,106: Other
2013,214,Export,0,2,21,214,214: Other
2012,39,Export,16986.778,3,39,39: Other,39: Other
2010,221,Import,0,2,22,221,221: Other
2013,299,Import,0,2,29,299,299: Other
2013,027,Export,-7.275957614e-12,0,02,027,027: Other
2018,263,Import,0,2,26,263,263: Other
2018,341,Import,478.41,3,34,341,341: Other
2009,251,Import,0,2,25,251,251: Other
2012,351,Export,922264.88,3,35,351,351: Other
2018,366,Export,13454.191,3,36,366,366: Other
2018,289,Export,0,2,28,289,289: Other
2013,33,Import,-1.164153218e-10,3,33,33: Other,33: Other
2015,358,Import,146849.381,3,35,358,358: Other
2018,106,Import,0,1,10,106,106: Other
2017,203,Export,-1.164153218e-10,2,20,203,203: Other
2017,021,Export,0,0,02,021,021: Other
2015,208,Export,0,2,20,208,208: Other
2018,228,Export,2.273736754e-13,2,22,228,228: Other
2016,379,Export,20.492,3,37,379,379: Other
2010,225,Export,0.265000000,2,22,225,225: Other
2009,016,Export,0,0,01,016,016: Other
2009,319,Import,0,3,31,319,319: Other
2018,38,Export,-5.820766091e-11,3,38,38: Other,38: Other
2014,328,Export,0,3,32,328,328: Other
2010,227,Import,0,2,22,227,227: Other
2016,342,Import,36568.514,3,34,342,342: Other
2014,21,Import,2.273736754e-13,2,21,21: Other,21: Other
2008,277,Export,0,2,27,277,277: Other
2018,225,Import,4.547473509e-13,2,22,225,225: Other
2012,25,Import,0,2,25,25: Other,25: Other
2013,375,Import,0,3,37,375,375: Other
2019,232,Import,4.547473509e-13,2,23,232,232: Other
2018,291,Export,0,2,29,291,291: Other
2012,207,Export,0,2,20,207,207: Other
2015,325,Export,314.512000000,3,32,325,325: Other
2010,259,Import,0,2,25,259,259: Other
2018,102,Export,0,1,10,102,102: Other
2015,204,Export,-3.637978807e-12,2,20,204,204: Other
2009,306,Import,0,3,30,306,306: Other
2011,367,Import,523308.658,3,36,367,367: Other
2012,321,Import,19101.77,3,32,321,321: Other
2008,311,Export,170989.759,3,31,311,311: Other
2016,201,Import,0,2,20,201,201: Other
2010,22,Import,-2.910383046e-11,2,22,22: Other,22: Other
2014,272,Export,0,2,27,272,272: Other
2015,379,Export,145.59,3,37,379,379: Other
2014,394,Export,2.273736754e-13,3,39,394,394: Other
2016,206,Export,0,2,20,206,206: Other
2008,235,Export,0,2,23,235,235: Other
2012,212,Export,0,2,21,212,212: Other
2019,14,Import,0,1,14,14: Other,14: Other
2010,357,Import,728378.69,3,35,357,357: Other
2012,314,Export,8324.418000000,3,31,314,314: Other
2016,272,Import,0,2,27,272,272: Other
2010,249,Export,0,2,24,249,249: Other
2017,252,Export,0,2,25,252,252: Other
2014,920,Import,0,9,92,920,920: Other
2013,10,Import,0,1,10,10: Other,10: Other
2013,365,Import,112975.538,3,36,365,365: Other
2012,366,Import,73532.566,3,36,366,366: Other
2010,147,Export,0,1,14,147,147: Other
2009,232,Export,0,2,23,232,232: Other
2012,384,Export,158909.866,3,38,384,384: Other
2019,311,Export,198985.532,3,31,311,311: Other
2013,379,Import,8395.843,3,37,379,379: Other
2008,0,Import,0,0,0: Other,0: Other,0: Other
2015,25,Import,0,2,25,25: Other,25: Other
2015,317,Import,690.783,3,31,317,317: Other
2012,203,Export,5.820766091e-11,2,20,203,203: Other
2013,291,Export,0,2,29,291,291: Other
2019,384,Import,645033.444,3,38,384,384: Other
2014,395,Export,32925.058,3,39,395,395: Other
2015,02,Export,1.455191523e-11,0,02,02: Other,02: Other
2013,274,Export,0,2,27,274,274: Other
2018,238,Export,-5.684341886e-14,2,23,238,238: Other
2017,213,Import,0,2,21,213,213: Other
2014,145,Import,0,1,14,145,145: Other
2018,301,Import,0,3,30,301,301: Other
2010,321,Export,4984.667,3,32,321,321: Other
2014,232,Import,4.547473509e-13,2,23,232,232: Other
2015,123,Import,0,1,12,123,123: Other
2013,149,Import,0,1,14,149,149: Other
2010,228,Export,0,2,22,228,228: Other
2014,24,Import,0,2,24,24: Other,24: Other
2008,14,Export,7.275957614e-12,1,14,14: Other,14: Other
2017,91,Import,0,9,91,91: Other,91: Other
2016,323,Import,20288.793,3,32,323,323: Other
2016,013,Import,7.275957614e-12,0,01,013,013: Other
2019,36,Export,0,3,36,36: Other,36: Other
2008,348,Export,101516.283,3,34,348,348: Other
2019,201,Export,5.820766091e-11,2,20,201,201: Other
2011,352,Import,17229.803,3,35,352,352: Other
2014,278,Export,0,2,27,278,278: Other
2017,251,Import,0,2,25,251,251: Other
2019,324,Export,0,3,32,324,324: Other
2014,345,Import,0,3,34,345,345: Other
2014,262,Import,0,2,26,262,262: Other
2014,232,Export,4.547473509e-13,2,23,232,232: Other
2015,021,Export,0,0,02,021,021: Other
2013,35,Export,0,3,35,35: Other,35: Other
2010,279,Import,0,2,27,279,279: Other
2018,33,Export,0,3,33,33: Other,33: Other
2019,018,Export,0,0,01,018,018: Other
2013,366,Export,7668.807,3,36,366,366: Other
2018,326,Import,37.072000000,3,32,326,326: Other
