Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValueK,Quantity,ProductDescription,QtyUnit,NetWeightKG
IU,BRA,207,Brazil,USA,United States,2009,Import,5,22688.538,5655634,Food preparations and related produ,Kg,5655634
IU,BRA,207,Brazil,USA,United States,2010,Export,6,16515.47,12653090,Food preparations and related produ,Kg,12653090
IU,BRA,207,Brazil,USA,United States,2010,Import,5,23147.921,5803596,Food preparations and related produ,Kg,5803596
IU,BRA,207,Brazil,USA,United States,2011,Export,6,22855.903,11850717,Food preparations and related produ,Kg,11850717
IU,BRA,207,Brazil,USA,United States,2011,Import,5,26308.021,6031430,Food preparations and related produ,Kg,6031430
IU,BRA,207,Brazil,USA,United States,2011,Import,5,0.081,,Food preparations and related produ,N.Q.,
IU,BRA,207,Brazil,USA,United States,2012,Export,6,15048.516,8817795,Food preparations and related produ,Kg,8817795
IU,BRA,207,Brazil,USA,United States,2012,Import,5,35866.73,5657818,Food preparations and related produ,Kg,5657818
IU,BRA,207,Brazil,USA,United States,2013,Export,6,11925.801,4968311,Food preparations and related produ,Kg,4968311
IU,BRA,207,Brazil,USA,United States,2013,Import,5,58657.65,9518297,Food preparations and related produ,Kg,9518297
IU,BRA,207,Brazil,USA,United States,2014,Export,6,22728.453,16035507,Food preparations and related produ,Kg,16035507
IU,BRA,207,Brazil,USA,United States,2014,Import,5,38001.864,8461646,Food preparations and related produ,Kg,8461646
IU,BRA,207,Brazil,USA,United States,2015,Export,6,19077.415,12190986,Food preparations and related produ,Kg,12190986
IU,BRA,207,Brazil,USA,United States,2015,Import,5,34718.743,9266089,Food preparations and related produ,Kg,9266089
IU,BRA,207,Brazil,USA,United States,2016,Export,6,13805.434,8005328,Food preparations and related produ,Kg,8005328
IU,BRA,207,Brazil,USA,United States,2016,Import,5,34945.17,10141283,Food preparations and related produ,Kg,10141283
IU,BRA,207,Brazil,USA,United States,2017,Export,6,35336.714,13037618.99,Food preparations and related produ,Kg,13037619
IU,BRA,207,Brazil,USA,United States,2017,Import,5,39302.498,10386393,Food preparations and related produ,Kg,2441585
IU,BRA,207,Brazil,USA,United States,2018,Export,6,48559.437,17308912.18,Food preparations and related produ,Kg,17586922
IU,BRA,207,Brazil,USA,United States,2018,Import,5,51059.565,8009126,Food preparations and related produ,Kg,4021546
IU,BRA,207,Brazil,USA,United States,2019,Export,6,118259.449,64776565.38,Food preparations and related produ,Kg,64764323
IU,BRA,207,Brazil,USA,United States,2019,Import,5,40753.226,7125529,Food preparations and related produ,Kg,5558155
IU,BRA,2074,Brazil,USA,United States,2008,Export,6,1.17,25,Cottonseed oil and byproducts,Kg,25
IU,BRA,2074,Brazil,USA,United States,2008,Import,5,312.028,341130,Cottonseed oil and byproducts,Kg,341130
IU,BRA,2074,Brazil,USA,United States,2009,Import,5,397.76,411550,Cottonseed oil and byproducts,Kg,411550
IU,BRA,2074,Brazil,USA,United States,2010,Export,6,4295.163,4924699,Cottonseed oil and byproducts,Kg,4924699
IU,BRA,2074,Brazil,USA,United States,2010,Import,5,437.938,436960,Cottonseed oil and byproducts,Kg,436960
IU,BRA,2074,Brazil,USA,United States,2011,Export,6,361.14,463000,Cottonseed oil and byproducts,Kg,463000
IU,BRA,2074,Brazil,USA,United States,2011,Import,5,311.006,285075,Cottonseed oil and byproducts,Kg,285075
IU,BRA,2074,Brazil,USA,United States,2012,Export,6,1306.196,1496019,Cottonseed oil and byproducts,Kg,1496019
IU,BRA,2074,Brazil,USA,United States,2012,Import,5,336.05,236680,Cottonseed oil and byproducts,Kg,236680
IU,BRA,2074,Brazil,USA,United States,2013,Export,6,1.732,47,Cottonseed oil and byproducts,Kg,47
IU,BRA,2074,Brazil,USA,United States,2013,Import,5,782.9,1103360,Cottonseed oil and byproducts,Kg,1103360
IU,BRA,2074,Brazil,USA,United States,2014,Export,6,1821.195,1420626,Cottonseed oil and byproducts,Kg,1420626
IU,BRA,2074,Brazil,USA,United States,2014,Import,5,318.535,210432,Cottonseed oil and byproducts,Kg,210432
IU,BRA,2074,Brazil,USA,United States,2015,Export,6,585.572,1424992,Cottonseed oil and byproducts,Kg,1424992
IU,BRA,2074,Brazil,USA,United States,2015,Import,5,328.999,200039,Cottonseed oil and byproducts,Kg,200039
IU,BRA,2074,Brazil,USA,United States,2016,Export,6,921.718,2190950,Cottonseed oil and byproducts,Kg,2190950
IU,BRA,2074,Brazil,USA,United States,2016,Import,5,462.819,270317,Cottonseed oil and byproducts,Kg,270317
IU,BRA,2074,Brazil,USA,United States,2017,Export,6,124.752,305966,Cottonseed oil and byproducts,Kg,305966
IU,BRA,2074,Brazil,USA,United States,2017,Import,5,335.802,190802,Cottonseed oil and byproducts,Kg,190802
IU,BRA,2074,Brazil,USA,United States,2018,Export,6,173.634,430436,Cottonseed oil and byproducts,Kg,430436
IU,BRA,2074,Brazil,USA,United States,2018,Import,5,413.434,243857,Cottonseed oil and byproducts,Kg,243857
IU,BRA,2074,Brazil,USA,United States,2019,Export,6,1.499,66,Cottonseed oil and byproducts,Kg,66
IU,BRA,2074,Brazil,USA,United States,2019,Import,5,442.656,275801,Cottonseed oil and byproducts,Kg,275801
IU,BRA,2075,Brazil,USA,United States,2008,Export,6,1179.154,451815,Soybean oil and byproducts,Kg,451815
IU,BRA,2075,Brazil,USA,United States,2008,Import,5,12326.065,4323955,Soybean oil and byproducts,Kg,4323955
IU,BRA,2075,Brazil,USA,United States,2009,Export,6,137.791,80886,Soybean oil and byproducts,Kg,80886
IU,BRA,2075,Brazil,USA,United States,2009,Import,5,8546.413,1957793,Soybean oil and byproducts,Kg,1957793
IU,BRA,2075,Brazil,USA,United States,2010,Export,6,744.044,280583,Soybean oil and byproducts,Kg,280583
IU,BRA,2075,Brazil,USA,United States,2010,Import,5,10548.899,2524293,Soybean oil and byproducts,Kg,2524293
IU,BRA,2075,Brazil,USA,United States,2011,Export,6,972.314,211190,Soybean oil and byproducts,Kg,211190
IU,BRA,2075,Brazil,USA,United States,2011,Import,5,14434.658,3078451,Soybean oil and byproducts,Kg,3078451
IU,BRA,2075,Brazil,USA,United States,2011,Import,5,0.081,,Soybean oil and byproducts,N.Q.,
IU,BRA,2075,Brazil,USA,United States,2012,Export,6,2299.227,633522,Soybean oil and byproducts,Kg,633522
IU,BRA,2075,Brazil,USA,United States,2012,Import,5,25957.712,3177766,Soybean oil and byproducts,Kg,3177766
IU,BRA,2075,Brazil,USA,United States,2013,Export,6,2659.353,475572,Soybean oil and byproducts,Kg,475572
IU,BRA,2075,Brazil,USA,United States,2013,Import,5,45554.221,5001048,Soybean oil and byproducts,Kg,5001048
IU,BRA,2075,Brazil,USA,United States,2014,Export,6,6873.828,4238810,Soybean oil and byproducts,Kg,4238810
IU,BRA,2075,Brazil,USA,United States,2014,Import,5,22174.471,4354762,Soybean oil and byproducts,Kg,4354762
IU,BRA,2075,Brazil,USA,United States,2015,Export,6,3736.698,2332636,Soybean oil and byproducts,Kg,2332636
IU,BRA,2075,Brazil,USA,United States,2015,Import,5,19945.324,5656144,Soybean oil and byproducts,Kg,5656144
IU,BRA,2075,Brazil,USA,United States,2016,Export,6,3695.371,1723257,Soybean oil and byproducts,Kg,1723257
IU,BRA,2075,Brazil,USA,United States,2016,Import,5,23004.338,7056841,Soybean oil and byproducts,Kg,7056841
IU,BRA,2075,Brazil,USA,United States,2017,Export,6,21697.603,2712451,Soybean oil and byproducts,Kg,2712451
IU,BRA,2075,Brazil,USA,United States,2017,Import,5,29341.698,7827016,Soybean oil and byproducts,Kg,248066
IU,BRA,2075,Brazil,USA,United States,2018,Export,6,29728.578,3866742.61,Soybean oil and byproducts,Kg,3866743
IU,BRA,2075,Brazil,USA,United States,2018,Import,5,36694.997,4055940,Soybean oil and byproducts,Kg,148388
IU,BRA,2075,Brazil,USA,United States,2019,Export,6,88791.941,39301241,Soybean oil and byproducts,Kg,39307029
IU,BRA,2075,Brazil,USA,United States,2019,Import,5,25185.046,2876937,Soybean oil and byproducts,Kg,1346283
IU,BRA,2076,Brazil,USA,United States,2008,Export,6,7080.912,4156748,"Vegetable oils and byproducts, exce",Kg,4156748
IU,BRA,2076,Brazil,USA,United States,2008,Import,5,8688.02,5081205,"Vegetable oils and byproducts, exce",Kg,5081205
IU,BRA,2076,Brazil,USA,United States,2009,Export,6,6603.561,4591754,"Vegetable oils and byproducts, exce",Kg,4591754
IU,BRA,2076,Brazil,USA,United States,2009,Import,5,2250.367,606721,"Vegetable oils and byproducts, exce",Kg,606721
IU,BRA,2076,Brazil,USA,United States,2010,Export,6,10496.569,6823622,"Vegetable oils and byproducts, exce",Kg,6823622
IU,BRA,2076,Brazil,USA,United States,2010,Import,5,2350.251,626695,"Vegetable oils and byproducts, exce",Kg,626695
IU,BRA,2076,Brazil,USA,United States,2011,Export,6,20029.351,10626421,"Vegetable oils and byproducts, exce",Kg,10626421
IU,BRA,2076,Brazil,USA,United States,2011,Import,5,2998.612,629648,"Vegetable oils and byproducts, exce",Kg,629648
IU,BRA,2076,Brazil,USA,United States,2012,Export,6,10866.507,5755445,"Vegetable oils and byproducts, exce",Kg,5755445
IU,BRA,2076,Brazil,USA,United States,2012,Import,5,2705.959,520619,"Vegetable oils and byproducts, exce",Kg,520619
IU,BRA,2076,Brazil,USA,United States,2013,Export,6,8931.923,4349059,"Vegetable oils and byproducts, exce",Kg,4349059
IU,BRA,2076,Brazil,USA,United States,2013,Import,5,3835.157,773081,"Vegetable oils and byproducts, exce",Kg,773081
IU,BRA,2076,Brazil,USA,United States,2014,Export,6,13576.185,10179846,"Vegetable oils and byproducts, exce",Kg,10179846
IU,BRA,2076,Brazil,USA,United States,2014,Import,5,6170.576,1521044,"Vegetable oils and byproducts, exce",Kg,1521044
IU,BRA,2076,Brazil,USA,United States,2015,Export,6,14082.505,8095874,"Vegetable oils and byproducts, exce",Kg,8095874
IU,BRA,2076,Brazil,USA,United States,2015,Import,5,3729.476,614168,"Vegetable oils and byproducts, exce",Kg,614168
IU,BRA,2076,Brazil,USA,United States,2016,Export,6,8402.597,3786252,"Vegetable oils and byproducts, exce",Kg,3786252
IU,BRA,2076,Brazil,USA,United States,2016,Import,5,2773.398,430993,"Vegetable oils and byproducts, exce",Kg,430993
IU,BRA,2076,Brazil,USA,United States,2017,Export,6,12121.933,9177972,"Vegetable oils and byproducts, exce",Kg,9177972
IU,BRA,2076,Brazil,USA,United States,2017,Import,5,2540.398,404134,"Vegetable oils and byproducts, exce",Kg,38373
IU,BRA,2076,Brazil,USA,United States,2018,Export,6,10252.619,3992474.567,"Vegetable oils and byproducts, exce",Kg,4271582
IU,BRA,2076,Brazil,USA,United States,2018,Import,5,3869.233,646502,"Vegetable oils and byproducts, exce",Kg,566474
IU,BRA,2076,Brazil,USA,United States,2019,Export,6,11612.316,4564197.375,"Vegetable oils and byproducts, exce",Kg,4546020
IU,BRA,2076,Brazil,USA,United States,2019,Import,5,3655.418,541154,"Vegetable oils and byproducts, exce",Kg,504434
IU,BRA,2077,Brazil,USA,United States,2008,Export,6,72.6,1.00E+05,Animal and marine fats and oils,Kg,1.00E+05
IU,BRA,2077,Brazil,USA,United States,2008,Import,5,323.634,34920,Animal and marine fats and oils,Kg,34920
IU,BRA,2077,Brazil,USA,United States,2009,Export,6,18.836,13600,Animal and marine fats and oils,Kg,13600
IU,BRA,2077,Brazil,USA,United States,2009,Import,5,620.437,22472,Animal and marine fats and oils,Kg,22472
IU,BRA,2077,Brazil,USA,United States,2010,Export,6,155.502,209683,Animal and marine fats and oils,Kg,209683
IU,BRA,2077,Brazil,USA,United States,2010,Import,5,552.439,18413,Animal and marine fats and oils,Kg,18413
IU,BRA,2077,Brazil,USA,United States,2011,Export,6,25.867,13626,Animal and marine fats and oils,Kg,13626
IU,BRA,2077,Brazil,USA,United States,2011,Import,5,641.84,21021,Animal and marine fats and oils,Kg,21021
IU,BRA,2077,Brazil,USA,United States,2012,Export,6,371.769,861391,Animal and marine fats and oils,Kg,861391
IU,BRA,2077,Brazil,USA,United States,2012,Import,5,319.338,8641,Animal and marine fats and oils,Kg,8641
IU,BRA,2077,Brazil,USA,United States,2013,Import,5,420.963,11805,Animal and marine fats and oils,Kg,11805
IU,BRA,2077,Brazil,USA,United States,2014,Export,6,0.925,1090,Animal and marine fats and oils,Kg,1090
IU,BRA,2077,Brazil,USA,United States,2014,Import,5,46.833,4206,Animal and marine fats and oils,Kg,4206
IU,BRA,2077,Brazil,USA,United States,2015,Import,5,919.735,18144,Animal and marine fats and oils,Kg,18144
IU,BRA,2077,Brazil,USA,United States,2016,Export,6,258.214,3580,Animal and marine fats and oils,Kg,3580
IU,BRA,2077,Brazil,USA,United States,2016,Import,5,385.226,10690,Animal and marine fats and oils,Kg,10690
IU,BRA,2077,Brazil,USA,United States,2017,Export,6,525.165,433674,Animal and marine fats and oils,Kg,433674
IU,BRA,2077,Brazil,USA,United States,2017,Import,5,90.983,961,Animal and marine fats and oils,Kg,864
IU,BRA,2077,Brazil,USA,United States,2018,Export,6,7839.777,8748501,Animal and marine fats and oils,Kg,8748501
IU,BRA,2077,Brazil,USA,United States,2018,Import,5,34.131,507,Animal and marine fats and oils,Kg,507
IU,BRA,2077,Brazil,USA,United States,2019,Export,6,16835.417,20419478,Animal and marine fats and oils,Kg,20419478
IU,BRA,2077,Brazil,USA,United States,2019,Import,5,182.013,8134,Animal and marine fats and oils,Kg,8134
IU,BRA,2079,Brazil,USA,United States,2008,Export,6,718.959,376944,"Shortening, table oil, margarine an",Kg,376944
IU,BRA,2079,Brazil,USA,United States,2008,Import,5,8544.035,2611566,"Shortening, table oil, margarine an",Kg,2611566
IU,BRA,2079,Brazil,USA,United States,2009,Export,6,426.015,240825,"Shortening, table oil, margarine an",Kg,240825
IU,BRA,2079,Brazil,USA,United States,2009,Import,5,10873.561,2657098,"Shortening, table oil, margarine an",Kg,2657098
IU,BRA,2079,Brazil,USA,United States,2010,Export,6,824.192,414503,"Shortening, table oil, margarine an",Kg,414503
IU,BRA,2079,Brazil,USA,United States,2010,Import,5,9258.394,2197235,"Shortening, table oil, margarine an",Kg,2197235
IU,BRA,2079,Brazil,USA,United States,2011,Export,6,1467.231,536480,"Shortening, table oil, margarine an",Kg,536480
IU,BRA,2079,Brazil,USA,United States,2011,Import,5,7921.905,2017235,"Shortening, table oil, margarine an",Kg,2017235
IU,BRA,2079,Brazil,USA,United States,2012,Export,6,204.817,71418,"Shortening, table oil, margarine an",Kg,71418
IU,BRA,2079,Brazil,USA,United States,2012,Import,5,6547.671,1714112,"Shortening, table oil, margarine an",Kg,1714112
IU,BRA,2079,Brazil,USA,United States,2013,Export,6,332.793,143633,"Shortening, table oil, margarine an",Kg,143633
IU,BRA,2079,Brazil,USA,United States,2013,Import,5,8064.409,2629003,"Shortening, table oil, margarine an",Kg,2629003
IU,BRA,2079,Brazil,USA,United States,2014,Export,6,456.32,195135,"Shortening, table oil, margarine an",Kg,195135
IU,BRA,2079,Brazil,USA,United States,2014,Import,5,9291.449,2371202,"Shortening, table oil, margarine an",Kg,2371202
IU,BRA,2079,Brazil,USA,United States,2015,Export,6,672.64,337484,"Shortening, table oil, margarine an",Kg,337484
IU,BRA,2079,Brazil,USA,United States,2015,Import,5,9795.209,2777594,"Shortening, table oil, margarine an",Kg,2777594
IU,BRA,2079,Brazil,USA,United States,2016,Export,6,527.534,301289,"Shortening, table oil, margarine an",Kg,301289
IU,BRA,2079,Brazil,USA,United States,2016,Import,5,8319.389,2372442,"Shortening, table oil, margarine an",Kg,2372442
IU,BRA,2079,Brazil,USA,United States,2017,Export,6,867.261,407555.992,"Shortening, table oil, margarine an",Kg,407556
IU,BRA,2079,Brazil,USA,United States,2017,Import,5,6993.617,1963480,"Shortening, table oil, margarine an",Kg,1963480
IU,BRA,2079,Brazil,USA,United States,2018,Export,6,564.829,270758,"Shortening, table oil, margarine an",Kg,269661
IU,BRA,2079,Brazil,USA,United States,2018,Import,5,10047.77,3062320,"Shortening, table oil, margarine an",Kg,3062320
IU,BRA,2079,Brazil,USA,United States,2019,Export,6,1018.276,491583,"Shortening, table oil, margarine an",Kg,491730
IU,BRA,2079,Brazil,USA,United States,2019,Import,5,11288.093,3423503,"Shortening, table oil, margarine an",Kg,3423503
IU,BRA,208,Brazil,USA,United States,2008,Export,6,853750.408,3399342125,Beverages and flavoring extracts,Liter,1381937299
IU,BRA,208,Brazil,USA,United States,2008,Import,5,7547.547,3391227,Beverages and flavoring extracts,Kg,3391227
IU,BRA,208,Brazil,USA,United States,2008,Import,5,1933.649,520506,Beverages and flavoring extracts,Liter,531489
IU,BRA,208,Brazil,USA,United States,2009,Export,6,154073.892,666429396,Beverages and flavoring extracts,Liter,252857378
IU,BRA,208,Brazil,USA,United States,2009,Import,5,21945.218,20611850,Beverages and flavoring extracts,Kg,20611850
IU,BRA,208,Brazil,USA,United States,2009,Import,5,2019.845,458311,Beverages and flavoring extracts,Liter,460339
IU,BRA,208,Brazil,USA,United States,2010,Export,6,211295.116,349988103,Beverages and flavoring extracts,Liter,279210565
IU,BRA,208,Brazil,USA,United States,2010,Import,5,16907.839,1321215,Beverages and flavoring extracts,Kg,1321215
IU,BRA,208,Brazil,USA,United States,2010,Import,5,15330.455,21571461,Beverages and flavoring extracts,Liter,17233933
IU,BRA,208,Brazil,USA,United States,2011,Export,6,590006.268,687071820,Beverages and flavoring extracts,Liter,544828324
IU,BRA,208,Brazil,USA,United States,2011,Import,5,8794.915,255689,Beverages and flavoring extracts,Kg,255689
IU,BRA,208,Brazil,USA,United States,2011,Import,5,50363.103,53520222,Beverages and flavoring extracts,Liter,45456561
IU,BRA,208,Brazil,USA,United States,2012,Export,6,2139.871,12560,Beverages and flavoring extracts,Kg,12560
IU,BRA,208,Brazil,USA,United States,2012,Export,6,1523146.889,2059798596,Beverages and flavoring extracts,Liter,1659392996
IU,BRA,208,Brazil,USA,United States,2012,Import,5,11288.369,334515,Beverages and flavoring extracts,Kg,334515
IU,BRA,208,Brazil,USA,United States,2012,Import,5,31469.895,34156852,Beverages and flavoring extracts,Liter,27953516
IU,BRA,208,Brazil,USA,United States,2013,Export,6,0.253,4,Beverages and flavoring extracts,Kg,4
IU,BRA,208,Brazil,USA,United States,2013,Export,6,1110079.002,1677262959,Beverages and flavoring extracts,Liter,1327059932
IU,BRA,208,Brazil,USA,United States,2013,Import,5,9342.341,314930,Beverages and flavoring extracts,Kg,314930
IU,BRA,208,Brazil,USA,United States,2013,Import,5,58767.63,72442968,Beverages and flavoring extracts,Liter,57974078
IU,BRA,208,Brazil,USA,United States,2014,Export,6,0.774,9,Beverages and flavoring extracts,Kg,9
IU,BRA,208,Brazil,USA,United States,2014,Export,6,494637.96,734157922,Beverages and flavoring extracts,Liter,581642892
IU,BRA,208,Brazil,USA,United States,2014,Import,5,7527.154,206514,Beverages and flavoring extracts,Kg,206514
IU,BRA,208,Brazil,USA,United States,2014,Import,5,220129.91,395321310,Beverages and flavoring extracts,Liter,313043916
IU,BRA,208,Brazil,USA,United States,2015,Export,6,58.556,120005,Beverages and flavoring extracts,Kg,120005
IU,BRA,208,Brazil,USA,United States,2015,Export,6,456827.108,930685736,Beverages and flavoring extracts,Liter,738383138
